TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,04000US49,Utah,1,97,Native,"32,337","+/-3,286","32,337",(X)
DP02,04000US49,Utah,1,98,Entered 2010 or later,"5,215","+/-1,690",16.1,+/-4.5
DP02,04000US49,Utah,1,99,Entered before 2010,"27,122","+/-2,740",83.9,+/-4.5
DP02,04000US49,Utah,,99.3,,,,,
DP02,04000US49,Utah,1,100,Foreign born,"271,222","+/-9,031","271,222",(X)
DP02,04000US49,Utah,1,101,Entered 2010 or later,"71,442","+/-7,743",26.3,+/-2.3
DP02,04000US49,Utah,1,102,Entered before 2010,"199,780","+/-6,786",73.7,+/-2.3
DP02,04000US49,Utah,,102.3,,,,,
DP02,04000US49,Utah,,102.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,
DP02,04000US49,Utah,1,103,"Foreign-born population, excluding population born at sea","271,222","+/-9,031","271,222",(X)
DP02,04000US49,Utah,1,104,Europe,"24,509","+/-2,891",9.0,+/-1.0
DP02,04000US49,Utah,1,105,Asia,"58,892","+/-3,818",21.7,+/-1.3
DP02,04000US49,Utah,1,106,Africa,"9,996","+/-2,253",3.7,+/-0.8
DP02,04000US49,Utah,1,107,Oceania,"11,007","+/-1,858",4.1,+/-0.7
DP02,04000US49,Utah,1,108,Latin America,"159,348","+/-6,969",58.8,+/-1.7
DP02,04000US49,Utah,1,109,Northern America,"7,470","+/-1,135",2.8,+/-0.4
DP02,04000US49,Utah,,109.3,,,,,
DP02,04000US49,Utah,,109.5,LANGUAGE SPOKEN AT HOME,,,,
DP02,04000US49,Utah,1,110,Population 5 years and over,"2,910,911","+/-1,738","2,910,911",(X)
DP02,04000US49,Utah,1,111,English only,"2,450,295","+/-11,025",84.2,+/-0.4
DP02,04000US49,Utah,1,112,Language other than English,"460,616","+/-11,144",15.8,+/-0.4
DP02,04000US49,Utah,1,113,"Speak English less than ""very well""","135,808","+/-7,051",4.7,+/-0.2
DP02,04000US49,Utah,1,114,Spanish,"313,706","+/-9,500",10.8,+/-0.3
DP02,04000US49,Utah,1,115,"Speak English less than ""very well""","97,342","+/-6,125",3.3,+/-0.2
DP02,04000US49,Utah,1,116,Other Indo-European languages,"61,214","+/-5,328",2.1,+/-0.2
DP02,04000US49,Utah,1,117,"Speak English less than ""very well""","11,179","+/-2,641",0.4,+/-0.1
DP02,04000US49,Utah,1,118,Asian and Pacific Islander languages,"65,408","+/-4,970",2.2,+/-0.2
DP02,04000US49,Utah,1,119,"Speak English less than ""very well""","22,112","+/-3,226",0.8,+/-0.1
DP02,04000US49,Utah,1,120,Other languages,"20,288","+/-3,640",0.7,+/-0.1
DP02,04000US49,Utah,1,121,"Speak English less than ""very well""","5,175","+/-1,745",0.2,+/-0.1
DP02,04000US49,Utah,,121.3,,,,,
DP02,04000US49,Utah,,121.5,ANCESTRY,,,,
DP02,04000US49,Utah,1,122,Total population,"3,161,105",*****,"3,161,105",(X)
DP02,04000US49,Utah,1,123,American,"139,867","+/-8,187",4.4,+/-0.3
DP02,04000US49,Utah,1,124,Arab,"9,049","+/-2,857",0.3,+/-0.1
DP02,04000US49,Utah,1,125,Czech,"6,664","+/-1,757",0.2,+/-0.1
DP02,04000US49,Utah,1,126,Danish,"141,906","+/-9,219",4.5,+/-0.3
DP02,04000US49,Utah,1,127,Dutch,"57,456","+/-6,186",1.8,+/-0.2
DP02,04000US49,Utah,1,128,English,"701,916","+/-19,136",22.2,+/-0.6
DP02,04000US49,Utah,1,129,French (except Basque),"58,358","+/-5,518",1.8,+/-0.2
DP02,04000US49,Utah,1,130,French Canadian,"6,063","+/-1,268",0.2,+/-0.1
DP02,04000US49,Utah,1,131,German,"313,460","+/-15,000",9.9,+/-0.5
DP02,04000US49,Utah,1,132,Greek,"13,420","+/-2,450",0.4,+/-0.1
DP02,04000US49,Utah,1,133,Hungarian,"7,055","+/-2,246",0.2,+/-0.1
DP02,04000US49,Utah,1,134,Irish,"179,178","+/-10,397",5.7,+/-0.3
DP02,04000US49,Utah,1,135,Italian,"83,270","+/-6,918",2.6,+/-0.2
DP02,04000US49,Utah,1,136,Lithuanian,"2,101",+/-540,0.1,+/-0.1
DP02,04000US49,Utah,1,137,Norwegian,"75,249","+/-6,416",2.4,+/-0.2
DP02,04000US49,Utah,1,138,Polish,"25,571","+/-3,389",0.8,+/-0.1
DP02,04000US49,Utah,1,139,Portuguese,"5,352","+/-1,757",0.2,+/-0.1
DP02,04000US49,Utah,1,140,Russian,"14,153","+/-4,549",0.4,+/-0.1
DP02,04000US49,Utah,1,141,Scotch-Irish,"23,558","+/-2,713",0.7,+/-0.1
DP02,04000US49,Utah,1,142,Scottish,"120,792","+/-7,239",3.8,+/-0.2
DP02,04000US49,Utah,1,143,Slovak,"2,005",+/-924,0.1,+/-0.1
DP02,04000US49,Utah,1,144,Subsaharan African,"19,944","+/-3,826",0.6,+/-0.1
DP02,04000US49,Utah,1,145,Swedish,"116,052","+/-8,571",3.7,+/-0.3
DP02,04000US49,Utah,1,146,Swiss,"34,897","+/-3,798",1.1,+/-0.1
DP02,04000US49,Utah,1,147,Ukrainian,"3,305","+/-1,204",0.1,+/-0.1
DP02,04000US49,Utah,1,148,Welsh,"56,908","+/-4,357",1.8,+/-0.1
DP02,04000US49,Utah,1,149,West Indian (excluding Hispanic origin groups),"1,398",+/-634,0.0,+/-0.1
DP02,04000US49,Utah,,149.3,,,,,
DP02,04000US49,Utah,,149.5,COMPUTERS AND INTERNET USE,,,,
DP02,04000US49,Utah,1,150,Total households,"998,891","+/-5,079","998,891",(X)
DP02,04000US49,Utah,1,151,With a computer,"961,941","+/-5,877",96.3,+/-0.3
DP02,04000US49,Utah,1,152,With a broadband Internet subscription,"898,696","+/-6,781",90.0,+/-0.5
DP02,04000US50,Vermont,,0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US50,Vermont,,0.5,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US50,Vermont,,0.8,HOUSEHOLDS BY TYPE,,,,
DP02,04000US50,Vermont,1,1,Total households,"261,373","+/-3,502","261,373",(X)
DP02,04000US50,Vermont,1,2,Family households (families),"155,804","+/-3,606",59.6,+/-1.2
DP02,04000US50,Vermont,1,3,With own children of the householder under 18 years,"56,530","+/-2,792",21.6,+/-1.0
DP02,04000US50,Vermont,1,4,Married-couple family,"122,744","+/-3,184",47.0,+/-1.2
DP02,04000US50,Vermont,1,5,With own children of the householder under 18 years,"38,930","+/-2,023",14.9,+/-0.8
DP02,04000US50,Vermont,1,6,"Male householder, no wife present, family","12,039","+/-1,445",4.6,+/-0.5
DP02,04000US50,Vermont,1,7,With own children of the householder under 18 years,"5,852",+/-962,2.2,+/-0.4
DP02,04000US50,Vermont,1,8,"Female householder, no husband present, family","21,021","+/-2,306",8.0,+/-0.9
DP02,04000US50,Vermont,1,9,With own children of the householder under 18 years,"11,748","+/-1,603",4.5,+/-0.6
DP02,04000US50,Vermont,1,10,Nonfamily households,"105,569","+/-3,532",40.4,+/-1.2
DP02,04000US50,Vermont,1,11,Householder living alone,"81,715","+/-3,135",31.3,+/-1.2
DP02,04000US50,Vermont,1,12,65 years and over,"33,924","+/-2,070",13.0,+/-0.8
DP02,04000US50,Vermont,,12.3,,,,,
DP02,04000US50,Vermont,1,13,Households with one or more people under 18 years,"63,462","+/-2,905",24.3,+/-1.0
DP02,04000US50,Vermont,1,14,Households with one or more people 65 years and over,"86,729","+/-1,577",33.2,+/-0.5
DP02,04000US50,Vermont,,14.3,,,,,
DP02,04000US50,Vermont,1,15,Average household size,2.30,+/-0.03,(X),(X)
DP02,04000US50,Vermont,1,16,Average family size,2.88,+/-0.05,(X),(X)
DP02,04000US50,Vermont,,16.3,,,,,
DP02,04000US50,Vermont,,16.5,RELATIONSHIP,,,,
DP02,04000US50,Vermont,1,17,Population in households,"600,590",*****,"600,590",(X)
DP02,04000US50,Vermont,1,18,Householder,"261,373","+/-3,502",43.5,+/-0.6
DP02,04000US50,Vermont,1,19,Spouse,"123,190","+/-3,296",20.5,+/-0.5
DP02,04000US50,Vermont,1,20,Child,"146,011","+/-4,443",24.3,+/-0.7
DP02,04000US50,Vermont,1,21,Other relatives,"23,713","+/-2,708",3.9,+/-0.5
DP02,04000US50,Vermont,1,22,Nonrelatives,"46,303","+/-3,424",7.7,+/-0.6
DP02,04000US50,Vermont,1,23,Unmarried partner,"20,608","+/-2,009",3.4,+/-0.3
DP02,04000US50,Vermont,,23.3,,,,,
DP02,04000US50,Vermont,,23.5,MARITAL STATUS,,,,
DP02,04000US50,Vermont,1,24,Males 15 years and over,"259,764","+/-1,513","259,764",(X)
DP02,04000US50,Vermont,1,25,Never married,"93,344","+/-2,706",35.9,+/-1.0
DP02,04000US50,Vermont,1,26,"Now married, except separated","126,908","+/-3,249",48.9,+/-1.3
DP02,04000US50,Vermont,1,27,Separated,"2,947",+/-698,1.1,+/-0.3
DP02,04000US50,Vermont,1,28,Widowed,"7,237","+/-1,104",2.8,+/-0.4
DP02,04000US50,Vermont,1,29,Divorced,"29,328","+/-2,094",11.3,+/-0.8
DP02,04000US50,Vermont,,29.3,,,,,
DP02,04000US50,Vermont,1,30,Females 15 years and over,"271,768","+/-1,245","271,768",(X)
DP02,04000US50,Vermont,1,31,Never married,"76,778","+/-2,844",28.3,+/-1.0
DP02,04000US50,Vermont,1,32,"Now married, except separated","132,194","+/-3,746",48.6,+/-1.4
DP02,04000US50,Vermont,1,33,Separated,"2,611","+/-1,034",1.0,+/-0.4
DP02,04000US50,Vermont,1,34,Widowed,"22,980","+/-1,679",8.5,+/-0.6
DP02,04000US50,Vermont,1,35,Divorced,"37,205","+/-2,210",13.7,+/-0.8
DP02,04000US50,Vermont,,35.3,,,,,
DP02,04000US50,Vermont,,35.5,FERTILITY,,,,
DP02,04000US50,Vermont,1,36,Number of women 15 to 50 years old who had a birth in the past 12 months,"5,767","+/-1,277","5,767",(X)
DP02,04000US50,Vermont,1,37,"Unmarried women (widowed, divorced, and never married)","1,884",+/-790,32.7,+/-10.2
DP02,04000US50,Vermont,1,38,"Per 1,000 unmarried women",24,+/-10,(X),(X)
DP02,04000US50,Vermont,1,39,"Per 1,000 women 15 to 50 years old",42,+/-9,(X),(X)
DP02,04000US50,Vermont,1,40,"Per 1,000 women 15 to 19 years old",1,+/-2,(X),(X)
DP02,04000US50,Vermont,1,41,"Per 1,000 women 20 to 34 years old",71,+/-19,(X),(X)
DP02,04000US50,Vermont,1,42,"Per 1,000 women 35 to 50 years old",26,+/-9,(X),(X)
DP02,04000US50,Vermont,,42.3,,,,,
DP02,04000US50,Vermont,,42.5,GRANDPARENTS,,,,
DP02,04000US50,Vermont,1,43,Number of grandparents living with own grandchildren under 18 years,"8,611","+/-1,489","8,611",(X)
DP02,04000US50,Vermont,1,44,Grandparents responsible for grandchildren,"3,779","+/-1,299",43.9,+/-10.4
DP02,04000US50,Vermont,,44.9,Years responsible for grandchildren,,,,
DP02,04000US50,Vermont,1,45,Less than 1 year,489,+/-301,5.7,+/-3.5
DP02,04000US50,Vermont,1,46,1 or 2 years,216,+/-143,2.5,+/-1.6
DP02,04000US50,Vermont,1,47,3 or 4 years,949,+/-783,11.0,+/-8.4
DP02,04000US50,Vermont,1,48,5 or more years,"2,125",+/-922,24.7,+/-9.0
DP02,04000US50,Vermont,,48.3,,,,,
DP02,04000US50,Vermont,1,49,Number of grandparents responsible for own grandchildren under 18 years,"3,779","+/-1,299","3,779",(X)
DP02,04000US50,Vermont,1,50,Who are female,"1,860",+/-911,49.2,+/-12.9
DP02,04000US50,Vermont,1,51,Who are married,"2,893",+/-997,76.6,+/-16.4
DP02,04000US50,Vermont,,51.3,,,,,
DP02,04000US50,Vermont,,51.5,SCHOOL ENROLLMENT,,,,
DP02,04000US50,Vermont,1,52,Population 3 years and over enrolled in school,"141,446","+/-3,090","141,446",(X)
DP02,04000US50,Vermont,1,53,"Nursery school, preschool","10,539","+/-1,404",7.5,+/-1.0
DP02,04000US50,Vermont,1,54,Kindergarten,"5,401","+/-1,145",3.8,+/-0.8
DP02,04000US50,Vermont,1,55,Elementary school (grades 1-8),"51,389","+/-2,112",36.3,+/-1.4
DP02,04000US50,Vermont,1,56,High school (grades 9-12),"27,281","+/-1,746",19.3,+/-1.2
DP02,04000US50,Vermont,1,57,College or graduate school,"46,836","+/-2,181",33.1,+/-1.1
DP02,04000US50,Vermont,,57.3,,,,,
DP02,04000US50,Vermont,,57.5,EDUCATIONAL ATTAINMENT,,,,
DP02,04000US50,Vermont,1,58,Population 25 years and over,"445,824","+/-1,565","445,824",(X)
DP02,04000US50,Vermont,1,59,Less than 9th grade,"8,286","+/-1,383",1.9,+/-0.3
DP02,04000US50,Vermont,1,60,"9th to 12th grade, no diploma","20,617","+/-2,644",4.6,+/-0.6
DP02,04000US50,Vermont,1,61,High school graduate (includes equivalency),"127,349","+/-4,691",28.6,+/-1.1
DP02,04000US50,Vermont,1,62,"Some college, no degree","78,850","+/-3,573",17.7,+/-0.8
DP02,04000US50,Vermont,1,63,Associate's degree,"38,133","+/-2,682",8.6,+/-0.6
DP02,04000US50,Vermont,1,64,Bachelor's degree,"103,068","+/-4,007",23.1,+/-0.9
DP02,04000US50,Vermont,1,65,Graduate or professional degree,"69,521","+/-3,133",15.6,+/-0.7
DP02,04000US50,Vermont,,65.3,,,,,
DP02,04000US50,Vermont,1,66,High school graduate or higher,"416,921","+/-3,328",93.5,+/-0.7
DP02,04000US50,Vermont,1,67,Bachelor's degree or higher,"172,589","+/-5,057",38.7,+/-1.1
DP02,04000US50,Vermont,,67.3,,,,,
DP02,04000US50,Vermont,,67.5,VETERAN STATUS,,,,
DP02,04000US50,Vermont,1,68,Civilian population 18 years and over,"510,015",+/-953,"510,015",(X)
DP02,04000US50,Vermont,1,69,Civilian veterans,"33,986","+/-1,883",6.7,+/-0.4
DP02,04000US50,Vermont,,69.3,,,,,
DP02,04000US50,Vermont,,69.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
DP02,04000US50,Vermont,1,70,Total Civilian Noninstitutionalized Population,"620,066",+/-406,"620,066",(X)
DP02,04000US50,Vermont,1,71,With a disability,"90,217","+/-4,801",14.5,+/-0.8
DP02,04000US50,Vermont,,71.3,,,,,
DP02,04000US50,Vermont,1,72,Under 18 years,"115,220",+/-903,"115,220",(X)
DP02,04000US50,Vermont,1,73,With a disability,"7,502","+/-1,516",6.5,+/-1.3
DP02,04000US50,Vermont,,73.3,,,,,
DP02,04000US50,Vermont,1,74,18 to 64 years,"384,281","+/-1,415","384,281",(X)
DP02,04000US50,Vermont,1,75,With a disability,"44,257","+/-3,406",11.5,+/-0.9
DP02,04000US50,Vermont,,75.3,,,,,
DP02,04000US50,Vermont,1,76,65 years and over,"120,565","+/-1,141","120,565",(X)
DP02,04000US50,Vermont,1,77,With a disability,"38,458","+/-2,450",31.9,+/-2.0
DP02,04000US50,Vermont,,77.3,,,,,
DP02,04000US50,Vermont,,77.5,RESIDENCE 1 YEAR AGO,,,,
DP02,04000US50,Vermont,1,78,Population 1 year and over,"621,681",+/-937,"621,681",(X)
DP02,04000US50,Vermont,1,79,Same house,"542,177","+/-5,046",87.2,+/-0.8
DP02,04000US50,Vermont,1,80,Different house in the U.S.,"77,124","+/-4,856",12.4,+/-0.8
DP02,04000US50,Vermont,1,81,Same county,"37,669","+/-3,961",6.1,+/-0.6
DP02,04000US50,Vermont,1,82,Different county,"39,455","+/-4,316",6.3,+/-0.7
DP02,04000US50,Vermont,1,83,Same state,"13,149","+/-2,223",2.1,+/-0.4
DP02,04000US50,Vermont,1,84,Different state,"26,306","+/-3,523",4.2,+/-0.6
DP02,04000US50,Vermont,1,85,Abroad,"2,380",+/-890,0.4,+/-0.1
DP02,04000US50,Vermont,,85.3,,,,,
DP02,04000US50,Vermont,,85.5,PLACE OF BIRTH,,,,
DP02,04000US50,Vermont,1,86,Total population,"626,299",*****,"626,299",(X)
DP02,04000US50,Vermont,1,87,Native,"595,486","+/-2,783",95.1,+/-0.4
DP02,04000US50,Vermont,1,88,Born in United States,"589,849","+/-2,922",94.2,+/-0.5
DP02,04000US50,Vermont,1,89,State of residence,"308,380","+/-6,617",49.2,+/-1.1
DP02,04000US50,Vermont,1,90,Different state,"281,469","+/-6,358",44.9,+/-1.0
DP02,04000US50,Vermont,1,91,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","5,637","+/-1,061",0.9,+/-0.2
DP02,04000US50,Vermont,1,92,Foreign born,"30,813","+/-2,783",4.9,+/-0.4
DP02,04000US50,Vermont,,92.3,,,,,
DP02,04000US50,Vermont,,92.5,U.S. CITIZENSHIP STATUS,,,,
DP02,04000US50,Vermont,1,93,Foreign-born population,"30,813","+/-2,783","30,813",(X)
DP02,04000US50,Vermont,1,94,Naturalized U.S. citizen,"18,713","+/-2,114",60.7,+/-5.2
DP02,04000US50,Vermont,1,95,Not a U.S. citizen,"12,100","+/-2,091",39.3,+/-5.2
DP02,04000US50,Vermont,,95.3,,,,,
DP02,04000US50,Vermont,,95.5,YEAR OF ENTRY,,,,
DP02,04000US50,Vermont,1,96,Population born outside the United States,"36,450","+/-2,922","36,450",(X)
DP02,04000US50,Vermont,,96.3,,,,,
DP02,04000US50,Vermont,1,97,Native,"5,637","+/-1,061","5,637",(X)
DP02,04000US50,Vermont,1,98,Entered 2010 or later,405,+/-235,7.2,+/-4.2
DP02,04000US50,Vermont,1,99,Entered before 2010,"5,232","+/-1,031",92.8,+/-4.2
DP02,04000US50,Vermont,,99.3,,,,,
DP02,04000US50,Vermont,1,100,Foreign born,"30,813","+/-2,783","30,813",(X)
DP02,04000US50,Vermont,1,101,Entered 2010 or later,"7,273","+/-1,725",23.6,+/-4.6
DP02,04000US50,Vermont,1,102,Entered before 2010,"23,540","+/-2,176",76.4,+/-4.6
DP02,04000US50,Vermont,,102.3,,,,,
DP02,04000US50,Vermont,,102.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,
DP02,04000US50,Vermont,1,103,"Foreign-born population, excluding population born at sea","30,813","+/-2,783","30,813",(X)
DP02,04000US50,Vermont,1,104,Europe,"8,912","+/-1,682",28.9,+/-4.9
DP02,04000US50,Vermont,1,105,Asia,"9,818","+/-1,341",31.9,+/-4.2
DP02,04000US50,Vermont,1,106,Africa,"1,800",+/-844,5.8,+/-2.6
DP02,04000US50,Vermont,1,107,Oceania,488,+/-270,1.6,+/-0.9
DP02,04000US50,Vermont,1,108,Latin America,"3,739","+/-1,180",12.1,+/-3.5
DP02,04000US50,Vermont,1,109,Northern America,"6,056","+/-1,327",19.7,+/-3.7
DP02,04000US50,Vermont,,109.3,,,,,
DP02,04000US50,Vermont,,109.5,LANGUAGE SPOKEN AT HOME,,,,
DP02,04000US50,Vermont,1,110,Population 5 years and over,"597,489",+/-710,"597,489",(X)
DP02,04000US50,Vermont,1,111,English only,"564,215","+/-2,859",94.4,+/-0.5
DP02,04000US50,Vermont,1,112,Language other than English,"33,274","+/-2,860",5.6,+/-0.5
DP02,04000US50,Vermont,1,113,"Speak English less than ""very well""","9,321","+/-2,044",1.6,+/-0.3
DP02,04000US50,Vermont,1,114,Spanish,"7,270","+/-1,219",1.2,+/-0.2
DP02,04000US50,Vermont,1,115,"Speak English less than ""very well""","1,714",+/-706,0.3,+/-0.1
DP02,04000US50,Vermont,1,116,Other Indo-European languages,"18,856","+/-2,898",3.2,+/-0.5
DP02,04000US50,Vermont,1,117,"Speak English less than ""very well""","5,010","+/-1,716",0.8,+/-0.3
DP02,04000US50,Vermont,1,118,Asian and Pacific Islander languages,"5,768","+/-1,545",1.0,+/-0.3
DP02,04000US50,Vermont,1,119,"Speak English less than ""very well""","2,308","+/-1,024",0.4,+/-0.2
DP02,04000US50,Vermont,1,120,Other languages,"1,380",+/-708,0.2,+/-0.1
DP02,04000US50,Vermont,1,121,"Speak English less than ""very well""",289,+/-303,0.0,+/-0.1
DP02,04000US50,Vermont,,121.3,,,,,
DP02,04000US50,Vermont,,121.5,ANCESTRY,,,,
DP02,04000US50,Vermont,1,122,Total population,"626,299",*****,"626,299",(X)
DP02,04000US50,Vermont,1,123,American,"49,048","+/-4,389",7.8,+/-0.7
DP02,04000US50,Vermont,1,124,Arab,"1,205",+/-535,0.2,+/-0.1
DP02,04000US50,Vermont,1,125,Czech,"1,269",+/-530,0.2,+/-0.1
DP02,04000US50,Vermont,1,126,Danish,"1,981",+/-470,0.3,+/-0.1
DP02,04000US50,Vermont,1,127,Dutch,"7,760","+/-1,427",1.2,+/-0.2
DP02,04000US50,Vermont,1,128,English,"101,697","+/-5,154",16.2,+/-0.8
DP02,04000US50,Vermont,1,129,French (except Basque),"64,221","+/-4,158",10.3,+/-0.7
DP02,04000US50,Vermont,1,130,French Canadian,"53,965","+/-4,494",8.6,+/-0.7
DP02,04000US50,Vermont,1,131,German,"57,543","+/-4,231",9.2,+/-0.7
DP02,04000US50,Vermont,1,132,Greek,"3,585",+/-947,0.6,+/-0.2
DP02,04000US50,Vermont,1,133,Hungarian,"3,531",+/-883,0.6,+/-0.1
DP02,04000US50,Vermont,1,134,Irish,"104,411","+/-5,773",16.7,+/-0.9
DP02,04000US50,Vermont,1,135,Italian,"42,737","+/-3,185",6.8,+/-0.5
DP02,04000US50,Vermont,1,136,Lithuanian,"2,519",+/-742,0.4,+/-0.1
DP02,04000US50,Vermont,1,137,Norwegian,"6,235","+/-1,770",1.0,+/-0.3
DP02,04000US50,Vermont,1,138,Polish,"23,274","+/-2,941",3.7,+/-0.5
DP02,04000US50,Vermont,1,139,Portuguese,"2,810",+/-750,0.4,+/-0.1
DP02,04000US50,Vermont,1,140,Russian,"6,993","+/-1,492",1.1,+/-0.2
DP02,04000US50,Vermont,1,141,Scotch-Irish,"6,679","+/-1,220",1.1,+/-0.2
DP02,04000US50,Vermont,1,142,Scottish,"24,006","+/-1,990",3.8,+/-0.3
DP02,04000US50,Vermont,1,143,Slovak,902,+/-487,0.1,+/-0.1
DP02,04000US50,Vermont,1,144,Subsaharan African,"2,991","+/-1,122",0.5,+/-0.2
DP02,04000US50,Vermont,1,145,Swedish,"11,692","+/-1,722",1.9,+/-0.3
DP02,04000US50,Vermont,1,146,Swiss,"2,244",+/-713,0.4,+/-0.1
DP02,04000US50,Vermont,1,147,Ukrainian,"1,887",+/-731,0.3,+/-0.1
DP02,04000US50,Vermont,1,148,Welsh,"6,506","+/-1,271",1.0,+/-0.2
DP02,04000US50,Vermont,1,149,West Indian (excluding Hispanic origin groups),"1,984",+/-880,0.3,+/-0.1
DP02,04000US50,Vermont,,149.3,,,,,
DP02,04000US50,Vermont,,149.5,COMPUTERS AND INTERNET USE,,,,
DP02,04000US50,Vermont,1,150,Total households,"261,373","+/-3,502","261,373",(X)
DP02,04000US50,Vermont,1,151,With a computer,"239,674","+/-3,734",91.7,+/-0.7
DP02,04000US50,Vermont,1,152,With a broadband Internet subscription,"215,562","+/-3,884",82.5,+/-1.0
DP02,04000US51,Virginia,,0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US51,Virginia,,0.5,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,04000US51,Virginia,,0.8,HOUSEHOLDS BY TYPE,,,,
DP02,04000US51,Virginia,1,1,Total households,"3,175,524","+/-13,138","3,175,524",(X)
DP02,04000US51,Virginia,1,2,Family households (families),"2,094,307","+/-16,182",66.0,+/-0.5
DP02,04000US51,Virginia,1,3,With own children of the householder under 18 years,"865,834","+/-12,971",27.3,+/-0.4
DP02,04000US51,Virginia,1,4,Married-couple family,"1,579,078","+/-15,669",49.7,+/-0.5
DP02,04000US51,Virginia,1,5,With own children of the householder under 18 years,"616,946","+/-10,353",19.4,+/-0.3
DP02,04000US51,Virginia,1,6,"Male householder, no wife present, family","145,217","+/-7,088",4.6,+/-0.2
DP02,04000US51,Virginia,1,7,With own children of the householder under 18 years,"64,859","+/-4,860",2.0,+/-0.2
DP02,04000US51,Virginia,1,8,"Female householder, no husband present, family","370,012","+/-9,318",11.7,+/-0.3
DP02,04000US51,Virginia,1,9,With own children of the householder under 18 years,"184,029","+/-7,965",5.8,+/-0.2
DP02,04000US51,Virginia,1,10,Nonfamily households,"1,081,217","+/-15,995",34.0,+/-0.5
DP02,04000US51,Virginia,1,11,Householder living alone,"872,563","+/-13,974",27.5,+/-0.4
DP02,04000US51,Virginia,1,12,65 years and over,"340,359","+/-7,802",10.7,+/-0.2
DP02,04000US51,Virginia,,12.3,,,,,
DP02,04000US51,Virginia,1,13,Households with one or more people under 18 years,"977,452","+/-14,136",30.8,+/-0.4
DP02,04000US51,Virginia,1,14,Households with one or more people 65 years and over,"929,781","+/-7,380",29.3,+/-0.2
DP02,04000US51,Virginia,,14.3,,,,,
DP02,04000US51,Virginia,1,15,Average household size,2.61,+/-0.01,(X),(X)
DP02,04000US51,Virginia,1,16,Average family size,3.18,+/-0.02,(X),(X)
DP02,04000US51,Virginia,,16.3,,,,,
DP02,04000US51,Virginia,,16.5,RELATIONSHIP,,,,
DP02,04000US51,Virginia,1,17,Population in households,"8,273,128",*****,"8,273,128",(X)
DP02,04000US51,Virginia,1,18,Householder,"3,175,524","+/-13,138",38.4,+/-0.2
DP02,04000US51,Virginia,1,19,Spouse,"1,577,281","+/-16,352",19.1,+/-0.2
DP02,04000US51,Virginia,1,20,Child,"2,399,214","+/-18,614",29.0,+/-0.2
DP02,04000US51,Virginia,1,21,Other relatives,"584,016","+/-16,243",7.1,+/-0.2
DP02,04000US51,Virginia,1,22,Nonrelatives,"537,093","+/-15,983",6.5,+/-0.2
DP02,04000US51,Virginia,1,23,Unmarried partner,"178,462","+/-7,676",2.2,+/-0.1
DP02,04000US51,Virginia,,23.3,,,,,
DP02,04000US51,Virginia,,23.5,MARITAL STATUS,,,,
DP02,04000US51,Virginia,1,24,Males 15 years and over,"3,393,328","+/-6,190","3,393,328",(X)
DP02,04000US51,Virginia,1,25,Never married,"1,213,008","+/-12,671",35.7,+/-0.4
DP02,04000US51,Virginia,1,26,"Now married, except separated","1,724,207","+/-16,341",50.8,+/-0.5
DP02,04000US51,Virginia,1,27,Separated,"66,609","+/-4,695",2.0,+/-0.1
DP02,04000US51,Virginia,1,28,Widowed,"94,061","+/-4,320",2.8,+/-0.1
DP02,04000US51,Virginia,1,29,Divorced,"295,443","+/-9,720",8.7,+/-0.3
DP02,04000US51,Virginia,,29.3,,,,,
